id,plateforme,genre,annee,mois,duree_min,pays_origine,abonnes_chaine,vues,likes,commentaires,taux_retention,score_critique,tendance
4185,YouTube,Romance,2021,11,55,France,29312,27131,1889,220,69.7,8.3,0
4186,YouTube,Drame,2015,6,19,USA,30936,5522,440,30,65.2,6.2,0
4187,YouTube,Drame,2016,10,39,USA,1852231,12221175,2001873,249338,73.3,7.3,1
4188,YouTube,Action,2018,11,56,UK,274,1403,136,1,72.0,6.7,0
4189,YouTube,Biopic,2016,9,31,Canada,33815,139139,31723,1623,93.5,7.4,1
4190,YouTube,SF,2016,1,14,France,12959,177473,15836,815,61.9,8.3,1
4191,YouTube,Thriller,2023,4,30,Canada,14383,11316,1784,351,88.0,4.8,0
4192,YouTube,Documentaire,2022,8,16,UK,29691,3270,47,49,72.1,4.9,0
4193,YouTube,Action,2018,6,13,Allemagne,12932,3778,283,2,95.0,5.7,0
4194,YouTube,Romance,2016,4,49,Allemagne,32088,3057,70,12,52.5,5.8,0
4195,YouTube,SF,2016,5,22,Canada,21011,50678,1231,418,80.5,6.8,0
4196,YouTube,Romance,2023,1,42,France,1592,336,22,0,86.0,6.5,0
4197,YouTube,Comedie,2017,3,44,USA,47227,1993,190,28,66.8,6.2,0
4198,YouTube,Biopic,2015,10,34,Espagne,92236,1472,58,7,80.0,6.4,0
4199,YouTube,Drame,2018,1,33,USA,7449,100,11,1,64.4,6.8,0
4200,YouTube,Animation,2019,11,13,USA,923376,25521,560,98,20.3,5.3,0
4201,YouTube,Documentaire,2020,5,33,Allemagne,318425,42501,9302,121,53.0,3.3,0
4202,YouTube,Thriller,2018,10,45,Allemagne,119122,610,13,4,53.8,5.1,0
4203,YouTube,Comedie,2023,4,14,UK,116266,39156,4574,661,38.2,8.2,0
4204,YouTube,Drame,2020,10,16,Allemagne,23393,100,2,0,79.7,2.6,0
4205,YouTube,Horreur,2023,7,42,France,215937,3164,337,75,59.7,8.2,0
4206,YouTube,Biopic,2018,11,58,Canada,509665,2174,296,3,53.9,5.6,0
4207,YouTube,Biopic,2020,1,25,Espagne,110862,3712,168,19,44.6,7.8,0
4208,YouTube,Drame,2018,10,50,France,7040,3664,303,12,77.7,5.0,0
4209,YouTube,Animation,2021,4,13,France,20345,2458,89,29,81.6,2.7,0
4210,YouTube,Comedie,2021,5,35,Canada,69379,1130,121,16,72.0,5.2,0
4211,YouTube,Documentaire,2017,1,56,USA,117652,2271,37,22,35.7,6.3,0
4212,YouTube,SF,2023,12,28,France,18864,90043,7201,150,67.1,7.1,1
4213,YouTube,Documentaire,2022,8,31,France,7089,701,91,32,65.9,4.4,0
4214,YouTube,Animation,2023,12,11,USA,523563,837645,53697,3778,63.8,7.1,1
4215,YouTube,Biopic,2016,7,33,USA,2579,609,52,18,65.9,6.5,0
4216,YouTube,SF,2021,2,36,Allemagne,3352,5432,359,58,71.4,5.6,0
4217,YouTube,Thriller,2015,5,58,UK,1549,12431,535,82,65.6,6.7,0
4218,YouTube,Romance,2015,6,14,UK,3337,1437,43,4,45.3,6.6,0
4219,YouTube,Comedie,2023,2,23,France,266916,94457,12344,122,62.6,7.3,1
4220,YouTube,Comedie,2016,12,39,USA,285405,11649,1309,113,55.7,6.8,0
4221,YouTube,Romance,2022,12,56,USA,18994,1786,397,9,83.1,6.7,0
4222,YouTube,Horreur,2018,7,16,Allemagne,59434,91872,3907,1058,45.0,9.5,1
4223,YouTube,Romance,2017,8,42,Espagne,21568,235,24,1,90.2,3.6,0
4224,YouTube,Documentaire,2015,9,53,USA,2030,725,52,44,64.5,4.5,0
4225,YouTube,Comedie,2021,9,39,Espagne,1860236,12166,1077,120,66.4,8.1,0
4226,YouTube,SF,2021,1,27,France,344372,22107,6083,214,60.8,4.3,0
4227,YouTube,Animation,2019,7,16,USA,44749,6677,1107,24,67.6,7.8,0
4228,YouTube,Thriller,2022,10,19,Canada,3976,2168,58,10,44.1,7.0,0
4229,YouTube,Action,2017,10,5,USA,14046,1589,7,7,78.5,4.5,0
4230,YouTube,Action,2019,8,11,Allemagne,5514,50438,3908,19,85.0,8.0,0
4231,YouTube,Biopic,2017,11,27,France,26773,5437,346,336,57.7,8.3,0
4232,YouTube,Animation,2020,8,11,Canada,40939,336,8,0,67.3,6.5,0
4233,YouTube,Drame,2016,5,3,France,11133,291,44,9,45.1,6.4,0
4234,YouTube,Drame,2019,6,42,France,1201,131091,11625,626,90.2,8.4,1
4235,YouTube,Action,2019,9,7,USA,1566129,494,20,1,66.3,4.0,0
4236,YouTube,Biopic,2020,11,11,Espagne,35420,5894,241,18,57.0,7.5,0
4237,YouTube,Comedie,2019,3,36,USA,54895,87313,3578,1978,85.5,4.3,1
4238,YouTube,Documentaire,2020,4,55,UK,9463,11559,1025,74,44.9,7.4,0
4239,YouTube,Drame,2019,8,44,France,968,448,36,2,95.0,6.3,0
4240,YouTube,Thriller,2017,10,4,France,18646,235,30,2,71.2,6.4,0
4241,YouTube,Drame,2016,5,12,France,11539,319566,26856,4093,73.4,9.0,1
4242,YouTube,Horreur,2020,8,45,Canada,91041,220,34,1,95.0,4.2,0
4243,YouTube,Action,2023,1,44,France,134881,747,68,10,66.2,7.6,0
4244,YouTube,Thriller,2021,4,25,USA,101728,7564,670,69,38.0,6.4,0
4245,YouTube,Drame,2020,12,57,UK,158981,1724,115,5,74.0,6.6,0
4246,YouTube,Drame,2023,7,53,USA,812061,12512,470,7,78.1,7.8,0
4247,YouTube,Comedie,2023,11,45,USA,48035,100,2,3,76.5,7.7,0
4248,YouTube,Biopic,2019,3,45,France,198477,1761,125,30,52.0,7.4,0
4249,YouTube,Thriller,2015,4,47,USA,59143,16223,1605,482,52.4,5.2,0
4250,YouTube,SF,2020,12,11,UK,492,16361,2642,85,67.9,7.4,0
4251,YouTube,Thriller,2020,12,42,France,16170,712,66,5,50.9,7.6,0
4252,YouTube,Biopic,2017,11,56,UK,3883,231,26,2,91.9,7.3,0
4253,YouTube,Thriller,2022,4,15,France,34991,5086,516,10,64.4,7.4,0
4254,YouTube,Thriller,2022,10,3,Allemagne,4527,112,9,0,82.6,6.6,0
4255,YouTube,Thriller,2017,6,23,Espagne,73966,73915,10672,583,61.2,4.8,0
4256,YouTube,Thriller,2019,11,18,France,156694,4418,216,2,57.8,5.9,0
4257,YouTube,Action,2016,11,57,USA,244541,522,16,0,85.6,5.8,0
4258,YouTube,Animation,2016,6,28,USA,561587,213,15,1,79.5,6.5,0
4259,YouTube,Action,2017,4,40,Canada,771,612,66,9,75.2,5.9,0
4260,YouTube,Drame,2018,12,58,USA,2002,100,5,0,65.7,9.2,0
4261,YouTube,Drame,2017,6,47,UK,7691530,10269,199,52,59.4,7.2,0
4262,YouTube,Drame,2016,6,45,France,165884,400,7,4,60.9,6.4,0
4263,YouTube,Documentaire,2019,8,58,France,34506,8096,1062,37,81.0,6.9,0
4264,YouTube,Romance,2020,12,42,UK,23484,11428,496,98,64.3,7.1,0
4265,YouTube,Biopic,2017,2,16,UK,19658,33356,2050,908,71.2,9.8,0
4266,YouTube,Thriller,2019,12,44,Canada,460,5594,994,34,77.4,7.2,0
4267,YouTube,Biopic,2017,6,21,Canada,4700,49666,781,1350,48.2,5.9,0
4268,YouTube,Action,2021,1,21,UK,17611,95346,3841,60,33.9,5.0,1
4269,YouTube,Romance,2020,4,39,USA,5262,5684,736,68,80.6,6.8,0
4270,YouTube,Documentaire,2023,6,20,Allemagne,6834,6609,346,138,93.9,9.6,0
4271,YouTube,Romance,2015,9,4,Canada,3676467,739,23,1,44.1,6.3,0
4272,YouTube,Biopic,2022,7,59,Allemagne,13315,252,41,1,78.4,5.1,0
4273,YouTube,Thriller,2018,2,35,Espagne,38416,73510,8121,2114,69.6,8.0,0
4274,YouTube,Action,2015,6,41,USA,35777,13552,1233,119,68.2,6.7,0
4275,YouTube,Documentaire,2021,3,49,UK,71604,16598,664,23,72.9,4.1,0
4276,YouTube,Action,2016,4,39,UK,8479,680,133,2,52.1,6.8,0
4277,YouTube,Documentaire,2016,9,37,France,266722,172785,13931,1351,81.6,8.2,1
4278,YouTube,Documentaire,2023,10,48,UK,53483,1683,168,9,63.6,3.4,0
4279,YouTube,Horreur,2016,2,19,USA,1678,401,31,1,32.2,7.6,0
4280,YouTube,SF,2019,8,50,USA,17765,710,175,25,71.7,4.6,0
4281,YouTube,Horreur,2016,6,44,France,15610,151445,16480,944,82.3,6.2,1
4282,YouTube,Comedie,2016,5,13,UK,14237,185,16,1,81.1,5.8,0
4283,YouTube,SF,2015,9,11,UK,60997,455,62,1,47.4,8.2,0
4284,YouTube,Comedie,2015,3,53,USA,78389,4181887,242203,1036,78.7,8.0,1
4285,YouTube,Documentaire,2019,10,54,France,61901,31338,3292,6,84.4,4.5,0
4286,YouTube,Documentaire,2018,5,59,USA,43383,476,27,4,82.9,3.5,0
4287,YouTube,Horreur,2015,2,8,France,26141,199,7,3,48.0,4.2,0
4288,YouTube,Documentaire,2018,10,54,USA,298,100,2,5,57.4,7.1,0
4289,YouTube,Thriller,2017,11,52,USA,104379,3800,827,70,78.6,3.1,0
4290,YouTube,Action,2020,7,46,Allemagne,58495,18398,1051,100,75.8,5.5,0
4291,YouTube,Biopic,2023,9,31,USA,3073,132852,16221,473,75.9,7.9,1
4292,YouTube,SF,2021,2,31,USA,38606,100,19,0,89.6,7.4,0
4293,YouTube,Action,2023,5,27,Allemagne,80489,108,3,0,50.2,4.0,0
4294,YouTube,Biopic,2016,5,4,USA,229232,2210,99,4,64.8,6.8,0
4295,YouTube,Biopic,2016,10,31,Allemagne,61120,3169787,515665,13546,63.0,5.1,1
4296,YouTube,SF,2021,5,16,France,41906,27303,2608,362,46.5,5.5,0
4297,YouTube,Documentaire,2017,9,14,USA,146319,7570,878,52,95.0,5.6,0
4298,YouTube,Action,2022,4,6,France,11931,139,13,1,77.5,5.8,0
4299,YouTube,Action,2019,8,29,USA,50211,100,2,1,43.1,6.4,0
4300,YouTube,Drame,2016,3,5,Espagne,6359,3285,396,68,75.1,5.4,0
4301,YouTube,Animation,2022,7,51,UK,202925,2325,246,1,93.6,5.5,0
4302,YouTube,Comedie,2019,1,53,UK,880,1526,99,4,60.8,7.8,0
4303,YouTube,Action,2022,9,48,France,112811,1151,111,31,66.6,6.5,0
4304,YouTube,Animation,2019,1,20,Espagne,22820,459,59,3,67.7,4.9,0
4305,YouTube,Documentaire,2016,12,12,USA,151869,258,19,1,57.7,6.7,0
4306,YouTube,Documentaire,2021,11,31,France,4623,96160,16028,1251,92.5,4.3,1
4307,YouTube,Documentaire,2016,7,41,Espagne,26369,324,31,1,95.0,6.7,0
4308,YouTube,Horreur,2020,11,4,USA,24866,1494,88,1,84.5,7.3,0
4309,YouTube,Animation,2018,10,51,USA,52457,2703,142,10,92.3,7.7,0
4310,YouTube,Romance,2022,2,27,France,2710,17425,1909,126,61.0,7.1,0
4311,YouTube,Horreur,2022,9,49,France,78623,354,37,1,68.5,4.9,0
4312,YouTube,Thriller,2018,5,7,Canada,549,34377,2199,38,63.8,5.7,0
4313,YouTube,Action,2022,11,27,USA,5792,699,95,9,70.5,8.2,0
4314,YouTube,Documentaire,2015,11,29,Espagne,967,1988,10,12,41.4,6.0,0
4315,YouTube,Drame,2015,12,5,France,115432,181270,10244,952,71.8,6.4,1
4316,YouTube,Biopic,2023,6,43,UK,49033,264,21,3,35.2,7.5,0
4317,YouTube,SF,2020,3,56,UK,54834,18074,1378,183,46.2,8.8,0
4318,YouTube,Horreur,2019,2,33,UK,419315,36736,1238,323,90.2,6.4,0
4319,YouTube,Action,2016,2,25,USA,11709,6468,285,154,69.0,5.9,0
4320,YouTube,Animation,2017,12,39,USA,74545,2222,108,11,62.7,9.3,0
4321,YouTube,SF,2021,8,23,UK,25135,605772,34758,9167,81.8,9.4,1
4322,YouTube,SF,2022,5,23,Allemagne,18537,2879,303,4,79.1,6.6,0
4323,YouTube,Drame,2023,6,46,USA,300514,4965,217,110,65.7,6.5,0
4324,YouTube,Biopic,2018,3,36,USA,1416583,1285,134,13,48.9,7.9,0
4325,YouTube,Thriller,2019,7,18,UK,9293,4349,152,55,80.1,7.2,0
4326,YouTube,Horreur,2016,6,26,USA,116709,33199,7646,497,66.0,6.5,0
4327,YouTube,SF,2015,10,50,France,41699,1497,68,3,74.7,7.6,0
4328,YouTube,Action,2018,1,33,Espagne,42711,100,5,0,47.4,5.5,0
4329,YouTube,Horreur,2020,12,7,France,36111,10763,455,83,39.0,8.2,0
4330,YouTube,Comedie,2015,1,51,France,11314,201,3,5,84.5,7.5,0
4331,YouTube,Drame,2018,6,45,UK,100,19047,318,159,77.3,7.2,0
4332,YouTube,Horreur,2020,5,18,France,474311,2971,116,136,80.4,6.3,0
4333,YouTube,Horreur,2022,9,58,France,5489,31500,2351,645,63.3,5.6,0
4334,YouTube,Biopic,2023,8,57,France,13587,278,4,3,75.2,3.9,0
4335,YouTube,SF,2018,3,59,France,14177,782,13,2,74.1,3.9,0
4336,YouTube,Documentaire,2018,6,24,USA,4593,1273,137,15,81.5,4.0,0
4337,YouTube,Thriller,2022,7,55,Canada,35613,100,6,1,61.7,8.3,0
4338,YouTube,Documentaire,2021,6,48,USA,20158,47980,5917,1805,55.2,5.5,0
4339,YouTube,Romance,2017,1,52,USA,5254,100,13,0,95.0,4.7,0
4340,YouTube,Action,2021,3,34,UK,29691,46317,6549,606,82.0,6.4,0
4341,YouTube,SF,2016,7,18,USA,20617,8612,231,191,86.8,5.1,0
4342,YouTube,SF,2019,4,15,USA,140881,1813,81,56,61.3,5.9,0
4343,YouTube,Drame,2017,7,58,USA,1509,7064,180,122,50.2,7.3,0
4344,YouTube,Thriller,2023,2,31,USA,4399,6596,736,49,67.1,6.0,0
4345,YouTube,Romance,2015,9,55,USA,93957,1095,85,1,83.8,6.0,0
4346,YouTube,Action,2022,3,34,France,6127,6281,235,25,64.4,6.5,0
4347,YouTube,Comedie,2017,8,33,Allemagne,3616,18545,577,279,29.4,4.4,0
4348,YouTube,Documentaire,2015,11,7,Espagne,6764,280,27,1,68.2,6.9,0
4349,YouTube,Thriller,2020,5,25,Allemagne,17998,7083,1037,106,25.5,8.6,0
4350,YouTube,Animation,2021,2,34,France,18135,100,5,1,79.5,6.0,0
4351,YouTube,Romance,2016,1,9,Canada,14473,100,9,1,75.1,6.6,0
4352,YouTube,Romance,2015,5,12,USA,2815,12225,654,162,86.2,5.2,0
4353,YouTube,SF,2016,2,36,France,103395,1048,185,1,87.7,5.4,0
4354,YouTube,SF,2018,11,17,Espagne,312524,352,88,4,69.9,8.0,0
4355,YouTube,Horreur,2016,12,42,Canada,482,2610,269,25,67.5,6.7,0
4356,YouTube,Biopic,2021,12,29,France,985,1107,75,8,86.8,7.5,0
4357,YouTube,Drame,2015,12,26,Espagne,163687,251,21,3,40.4,6.9,0
4358,YouTube,Animation,2022,8,9,France,508689,100,15,1,65.7,6.3,0
4359,YouTube,Biopic,2022,4,26,USA,311,100,5,1,93.7,8.3,0
4360,YouTube,Action,2021,6,33,France,112518,18901,1171,278,77.1,3.8,0
4361,YouTube,Documentaire,2023,4,35,France,582893,1036,106,13,83.3,5.3,0
4362,YouTube,SF,2023,11,18,Espagne,3925,33653,2928,31,65.2,5.9,0
4363,YouTube,Biopic,2015,6,4,USA,518832,1010,157,3,83.8,6.6,0
4364,YouTube,Romance,2018,5,56,France,15429,7240,1141,122,61.3,6.1,0
4365,YouTube,Horreur,2021,9,57,Canada,41327,2178,287,86,74.4,6.8,0
4366,YouTube,Comedie,2018,5,54,Allemagne,5226,3331,779,17,65.6,8.6,0
4367,YouTube,Comedie,2021,5,19,Allemagne,163089,3761,281,71,59.9,4.8,0
4368,YouTube,Biopic,2021,3,37,Espagne,116880,978,16,14,59.9,8.8,0
4369,YouTube,Romance,2023,1,11,Allemagne,693439,137,2,1,62.3,6.2,0
4370,YouTube,Romance,2017,1,54,UK,392862,20238,4957,167,53.1,6.8,0
4371,YouTube,Comedie,2018,5,3,USA,21627,160150,11952,5631,56.2,6.5,1
4372,YouTube,Drame,2015,12,29,Allemagne,11036927,188723,13194,1009,65.4,6.9,1
4373,YouTube,Horreur,2017,4,51,France,328267,747,143,4,60.9,8.3,0
4374,YouTube,Thriller,2017,8,44,France,64927,476,36,2,80.3,4.8,0
4375,YouTube,Romance,2019,4,52,USA,2997,745,36,1,65.7,5.4,0
4376,YouTube,Thriller,2018,4,31,France,1032,1920,201,19,88.9,7.4,0
4377,YouTube,Drame,2022,2,8,UK,1224,2614,356,26,71.9,5.3,0
4378,YouTube,Comedie,2021,7,3,Allemagne,3403,245,34,3,77.6,3.7,0
4379,YouTube,Biopic,2021,8,11,USA,346142,100,8,0,75.7,7.5,0
4380,YouTube,Biopic,2015,5,6,USA,58347,3377,322,3,69.5,5.3,0
4381,YouTube,Comedie,2019,7,28,USA,6459,100,7,1,58.8,7.8,0
4382,YouTube,Thriller,2021,6,5,UK,16785,2317,247,5,33.4,5.8,0
4383,YouTube,Romance,2017,4,13,France,13154,280,46,1,72.1,8.2,0
4384,YouTube,Thriller,2018,9,26,France,109108,20960,1875,243,86.5,6.9,0
4385,YouTube,Documentaire,2021,7,44,UK,3798,40908,2010,442,69.0,5.5,0
4386,YouTube,Drame,2022,1,41,USA,44328,43395,171,292,51.7,4.7,0
4387,YouTube,Action,2022,6,6,USA,40141,1253,81,6,75.2,6.2,0
4388,YouTube,Thriller,2018,5,54,USA,4032,174,32,2,75.6,6.6,0
4389,YouTube,Romance,2018,10,34,France,527556,388,7,1,63.9,5.5,0
4390,YouTube,Comedie,2018,4,22,UK,12195,6118,445,41,57.2,4.6,0
4391,YouTube,Horreur,2021,12,24,USA,3024,100,4,2,72.6,6.2,0
4392,YouTube,Action,2018,8,51,USA,121268,97136,8231,4282,34.0,8.8,1
4393,YouTube,Action,2018,2,29,Allemagne,24562,1304,49,32,44.1,6.9,0
4394,YouTube,Romance,2016,5,17,UK,49854,10409,835,36,69.9,5.5,0
4395,YouTube,Romance,2019,11,27,France,2060,100,12,1,88.1,6.7,0
4396,YouTube,Drame,2017,4,6,UK,111840,294,19,4,67.2,7.4,0
4397,YouTube,Drame,2019,9,11,France,1697821,100,7,0,47.2,5.1,0
4398,YouTube,Action,2022,10,20,France,1762,38291,3057,566,95.0,6.1,0
4399,YouTube,Animation,2021,9,15,UK,44730,1997,33,4,69.2,6.3,0
4400,YouTube,Thriller,2019,2,22,France,4579,12434,1945,109,58.0,5.9,0
4401,YouTube,Comedie,2023,5,6,France,4776468,3493,398,49,54.0,4.7,0
4402,YouTube,Thriller,2023,5,37,Allemagne,262830,9616,814,108,69.5,7.5,0
4403,YouTube,Biopic,2018,5,9,UK,38723,1282,99,4,80.1,3.3,0
4404,YouTube,Drame,2021,11,15,Allemagne,1889,1792,238,22,53.5,5.5,0
4405,YouTube,Horreur,2018,1,58,Allemagne,3065,2370,28,45,78.4,5.4,0
4406,YouTube,Drame,2022,7,3,USA,97982,8217,1166,3,60.8,5.7,0
4407,YouTube,Comedie,2018,12,18,UK,1443,8780,428,37,59.3,8.7,0
4408,YouTube,Drame,2017,11,31,USA,1537,3363834,525019,24373,36.4,6.0,1
4409,YouTube,Thriller,2016,8,20,UK,22418,199586,4678,353,62.5,8.1,1
4410,YouTube,Comedie,2022,12,21,USA,28762,100,4,1,83.7,6.7,0
4411,YouTube,Romance,2017,5,10,France,47101,2084,331,15,37.1,7.2,0
4412,YouTube,Thriller,2022,8,27,France,9144,1080,40,19,45.6,6.1,0
4413,YouTube,Documentaire,2015,7,46,Canada,138731,73154,9891,325,93.0,7.6,0
4414,YouTube,SF,2019,1,36,France,3929,1353,132,21,68.3,5.6,0
4415,YouTube,SF,2018,1,55,USA,77133,9515,324,201,83.7,5.8,0
4416,YouTube,SF,2018,11,42,Allemagne,33800,100,17,1,91.4,5.7,0
4417,YouTube,Comedie,2016,3,48,UK,73225,100,11,0,30.6,4.9,0
4418,YouTube,Documentaire,2015,5,27,USA,234215,557229,14361,8515,88.3,6.5,1
4419,YouTube,Comedie,2018,8,37,France,8860,3379,464,5,44.1,7.8,0
4420,YouTube,Documentaire,2019,7,35,Allemagne,5871,245,23,3,81.6,6.0,0
4421,YouTube,Biopic,2022,7,49,USA,752,5470,56,55,44.0,5.3,0
4422,YouTube,Documentaire,2019,12,31,USA,388,214,7,2,60.5,9.4,0
4423,YouTube,SF,2017,10,26,Espagne,15491,1467,85,25,74.6,5.9,0
4424,YouTube,Thriller,2017,12,6,France,17764,100,5,1,77.1,7.6,0
4425,YouTube,Horreur,2020,8,51,USA,2509,414,26,1,68.2,6.5,0
4426,YouTube,Drame,2018,12,27,France,3857,1052,101,2,22.1,8.1,0
4427,YouTube,SF,2023,8,48,France,463660,49106,4768,539,76.1,6.4,0
4428,YouTube,Documentaire,2018,7,41,USA,126966,9510,794,81,74.8,6.4,0
4429,YouTube,Biopic,2020,10,3,UK,1766,14710,639,38,77.9,6.4,0
4430,YouTube,Biopic,2015,11,40,USA,9093,2794,355,48,60.8,6.1,0
4431,YouTube,Action,2016,1,30,UK,49612,23321,2427,60,46.6,6.6,0
4432,YouTube,Horreur,2022,11,16,Canada,6292,335,28,1,34.3,5.3,0
4433,YouTube,Comedie,2018,9,18,Allemagne,4370,477,42,6,75.6,7.2,0
4434,YouTube,Romance,2018,11,39,France,11198,8258,198,35,76.5,10.0,0
4435,YouTube,Biopic,2020,9,7,Canada,195110,1483,279,9,78.6,5.1,0
4436,YouTube,Animation,2015,12,37,France,233935,2879,76,3,60.9,7.0,0
4437,YouTube,Biopic,2019,4,51,UK,5059,1977,575,21,92.5,6.5,0
4438,YouTube,Thriller,2018,3,7,USA,55331,68434,2313,887,73.3,4.8,0
4439,YouTube,Thriller,2016,3,3,UK,21745,77954,11686,536,77.8,7.7,0
4440,YouTube,Thriller,2018,4,6,France,2932,623,81,8,63.4,5.8,0
4441,YouTube,Thriller,2019,3,44,UK,12159,100,12,1,29.2,5.5,0
4442,YouTube,Animation,2016,6,51,France,1757,503,40,7,71.3,8.6,0
4443,YouTube,SF,2019,3,59,France,225507,316,18,1,56.7,6.0,0
4444,YouTube,Documentaire,2021,2,4,UK,491365,23845,2262,22,85.7,8.3,0
4445,YouTube,SF,2017,7,30,USA,9690,29769,4095,309,80.6,7.3,0
4446,YouTube,Thriller,2023,10,5,UK,6013,226,12,1,40.0,6.6,0
4447,YouTube,Comedie,2020,2,24,UK,181532,452,56,3,78.6,7.5,0
4448,YouTube,Romance,2021,7,20,UK,250771,100,12,0,71.9,7.7,0
4449,YouTube,Horreur,2015,8,37,UK,2371,4171,515,11,61.0,6.2,0
4450,YouTube,Horreur,2021,9,54,Canada,16381,2664,87,61,32.3,5.9,0
4451,YouTube,Drame,2018,2,48,Allemagne,19577,21435,612,293,73.0,7.8,0
4452,YouTube,SF,2021,9,6,France,4714,10330,246,1,67.7,10.0,0
4453,YouTube,Documentaire,2022,1,16,USA,47665,13704,1930,233,65.9,4.1,0
4454,YouTube,Animation,2017,3,18,UK,5432,100,8,5,84.8,4.8,0
4455,YouTube,Action,2017,4,17,France,7476,622,31,3,61.2,5.1,0
4456,YouTube,Romance,2015,11,23,France,17985,31960,1589,117,59.0,6.0,0
4457,YouTube,Action,2020,3,37,France,1120,775,67,11,71.5,5.0,0
4458,YouTube,Comedie,2021,10,45,USA,360,100,10,1,86.7,7.4,0
4459,YouTube,Animation,2018,12,56,USA,138212,22470,949,357,91.7,4.3,0
4460,YouTube,Comedie,2016,12,43,UK,5010,704,106,4,92.8,5.9,0
4461,YouTube,Thriller,2017,4,20,UK,1574940,42471,155,8,69.5,5.8,0
4462,YouTube,Romance,2018,2,13,UK,1136740,2846,247,70,72.3,8.0,0
4463,YouTube,Animation,2023,3,24,France,7998,1490,171,0,59.5,6.4,0
4464,YouTube,SF,2016,10,48,Canada,2369302,90037,5143,3001,84.9,4.5,1
4465,YouTube,Action,2018,3,59,UK,143652,114,8,0,51.7,6.9,0
4466,YouTube,Documentaire,2020,8,25,France,6059,107532,3927,108,74.7,5.1,1
4467,YouTube,Biopic,2017,5,13,France,126,602,40,3,89.0,4.7,0
4468,YouTube,Horreur,2022,10,3,USA,87230,4473,958,15,53.9,8.2,0
4469,YouTube,Documentaire,2023,8,7,Espagne,23449,4580,561,50,90.9,5.9,0
4470,YouTube,SF,2018,8,39,USA,52194,1024,60,5,91.1,7.2,0
4471,YouTube,Horreur,2021,10,36,France,13937,443,16,6,65.8,5.8,0
4472,YouTube,SF,2021,12,39,France,2235,1182,65,9,73.6,6.9,0
4473,YouTube,Comedie,2021,5,4,France,9376,235,22,2,12.1,8.6,0
4474,YouTube,Horreur,2016,7,27,USA,90515,402279,26601,9221,82.8,6.8,1
4475,YouTube,Thriller,2015,8,13,Canada,10842,895,52,17,72.3,6.0,0
4476,YouTube,Biopic,2018,10,22,USA,10712,54033,130,104,54.0,4.5,0
4477,YouTube,Thriller,2016,6,38,Canada,1054,38868,3544,427,50.8,7.8,0
4478,YouTube,Horreur,2017,5,18,France,26433,7385,492,23,40.5,7.2,0
4479,YouTube,Romance,2020,11,40,USA,2383,2123,326,22,43.4,7.0,0
4480,YouTube,SF,2020,12,19,Canada,138282,4838,860,95,66.7,6.4,0
4481,YouTube,Drame,2016,7,32,UK,5073,12461,1783,190,56.1,8.2,0
4482,YouTube,Horreur,2015,2,29,Allemagne,12192,3832,201,7,23.1,5.8,0
4483,YouTube,Action,2017,4,24,France,1669387,100,6,1,63.5,7.3,0
4484,YouTube,SF,2019,6,10,USA,11930,100,11,0,34.3,9.2,0
4485,YouTube,Thriller,2022,9,35,UK,9125,129634,3568,655,72.6,6.6,1
4486,YouTube,Romance,2018,9,59,France,71057,100,10,0,38.4,6.0,0
4487,YouTube,Drame,2017,10,39,Canada,619,4862,590,16,66.3,5.7,0
4488,YouTube,Animation,2019,1,45,USA,268771,1656,153,5,54.6,5.6,0
4489,YouTube,Thriller,2015,6,48,France,160794,4455,386,63,88.7,6.6,0
4490,YouTube,Comedie,2017,9,5,Canada,62874,172,5,5,70.3,9.0,0
4491,YouTube,Comedie,2015,12,48,UK,100,7163,324,197,53.5,7.1,0
4492,YouTube,Animation,2019,2,16,Allemagne,13110,4989,132,20,89.3,6.8,0
4493,YouTube,Drame,2018,11,40,Allemagne,1727,2965420,110124,99194,67.4,6.7,1
4494,YouTube,Thriller,2020,1,59,France,208608,4125,520,16,65.1,4.2,0
4495,YouTube,Animation,2020,3,53,UK,180795,86732,2794,1338,24.6,6.4,1
4496,YouTube,Thriller,2018,11,26,Espagne,47859,100,19,1,54.1,5.1,0
4497,YouTube,Thriller,2022,10,50,France,1985,38186,6680,42,43.1,8.8,0
4498,YouTube,Drame,2023,12,38,USA,437393,5248,629,28,81.4,5.2,0
4499,YouTube,Thriller,2015,8,10,Allemagne,13036,5850,105,55,72.9,4.5,0
4500,YouTube,Animation,2023,8,16,France,814835,6056,431,57,95.0,3.9,0
4501,YouTube,Romance,2016,7,57,Allemagne,37450,212319,20343,5927,48.0,5.3,1
4502,YouTube,Biopic,2017,7,55,USA,60694,5640,358,38,82.0,2.1,0
4503,YouTube,Documentaire,2019,7,53,Allemagne,8772,419,64,0,30.3,6.8,0
4504,YouTube,Action,2015,4,24,UK,367291,639,94,22,63.5,6.9,0
4505,YouTube,Thriller,2018,11,21,UK,74374,22990,2567,406,69.0,4.9,0
4506,YouTube,Drame,2016,5,48,Canada,394661,9123,1381,68,79.6,7.8,0
4507,YouTube,Romance,2019,8,4,France,31416,100,11,0,67.5,6.2,0
4508,YouTube,Drame,2022,9,54,UK,20048,10792,1103,22,26.1,6.3,0
4509,YouTube,Biopic,2023,7,37,Allemagne,72421,199,25,2,46.5,7.8,0
4510,YouTube,Drame,2016,8,39,Espagne,394384,8916,121,35,64.1,8.2,0
